Accession,LineName,X4CGA,Apigenin,Apigenin7Oglu,CaffeicAcid,Chrysoeriol,ConiferylAldehyde,Dihydrokaempferol,Dihydroquercetin,Eriodicytol,Isoorientin,Luteolin,Naringenin,pCoumaricAcid,Phenylalanine,QuinicAcid,Rhamnosylisoorientin,SinapicAcid,SyringicAcid,Tricin,VanillicAcid,Vanillin,Vitexin,Quercetin,Apimaysin,Maysin,Kaempferol,Apigenidin,ShikimicAcid,FerulicAcid,Luteolin7Oglu,Eriodictyol7Oglu,Naringin,Syringol,Naringenin7Oglu
Ames27068,CH9,26.13570735,0.645556587,0.884776964,4.356117635,1.429914048,0.044954966,-0.064174291,-0.013408497,0.108996811,0.030118528,0.0396204,0.819997898,195.9247488,15.82340843,5.793738047,0.072883901,0.045620648,38.17029226,15.7120729,188.9201696,809.8989548,0.195098588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27069,CH701-30,-2.340545948,0.519406133,0.81683151,8.199635,1.027191665,0.097805972,-0.072564303,0.004305176,0.119774307,0.032598601,0.04938001,1.021560623,168.297219,8.11744161,3.508670228,0.056293979,0.176411438,46.59565342,2.780500118,174.1062531,393.0811061,0.176177617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27070,CM7,-2.116691109,0.517695918,0.902159266,2.811047138,1.098131451,0.063291017,-0.053225776,-0.013316712,0.112173295,0.032732252,0.044801145,0.453489689,151.862517,4.68180756,2.87038204,0.035627702,-0.064985058,19.34470343,4.984999695,280.8253219,645.4958529,0.168851516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27079,CML91,77.16958155,0.221532098,0.291120275,4.081251122,0.36716809,0.081934413,-0.048680249,-0.00928232,0.039555858,0.023166587,0.021334723,0.142692393,139.2100388,73.50454505,2.443528408,0.089264523,0.162151656,30.32299143,1.459451713,157.9506732,411.7843763,0.043135172,0.007565789,0.027927632,0,0.381858553,0,0.184276316,9.447746711,0.017746711,0.015361842,0.010411184,0.017648026,0.004111842
Ames27081,CML103,0.846931001,0.545371472,0.801341418,0.826252093,0.93963255,0.100799109,0.127762201,-0.01258675,0.083548769,0.015250454,0.046346492,1.247153397,173.048628,10.60495708,7.588109983,0.030598237,0.410972721,31.81180571,2.292308143,204.5772275,257.0096887,0.158949366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27082,CML108,37.34845503,0.521497414,0.792010582,4.121907804,0.923667877,0.138276374,-0.068077207,-0.014404114,0.099913231,0.024575446,0.046642829,0.623634528,155.1037349,27.75137529,5.920884802,0.037111883,0.562954291,61.54480354,4.443007303,175.7720356,302.1903921,0.161581186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27086,CML218,1.974563723,0.489758656,0.795386521,NA,0.911745129,0.051509506,-0.072076952,-0.009138596,0.110827345,0.025591198,0.043351604,0.458587261,342.7191903,6.314902958,5.526153175,0.038237482,0.285320752,72.50676133,4.464139708,144.2249433,448.2389479,0.162862527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27087,CML220,-1.566085187,0.625609739,0.78914281,20.25409485,0.920894878,0.123472551,-0.014833496,-0.003532857,0.121022472,0.026403469,0.045695885,3.163081065,288.9781298,21.64405479,7.96652609,0.034715617,-0.038371319,16.00200687,2.113262518,188.8123143,359.8810807,0.212821981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27088,CML228,8.306052366,0.839655683,0.788219417,28.16760803,1.055475522,0.034514844,-0.038531988,0.051166323,0.119574887,0.019489519,0.055624151,0.694652663,145.5091009,6.925029451,5.107016555,0.032360789,-0.040212805,10.92825415,3.418904572,57.66569164,325.7049343,0.177058603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27097,CML323,-1.552626276,0.524248052,0.791549722,61.37701329,0.963491775,0.061027098,-0.07728254,-0.012405179,0.098477841,0.039675417,0.070355313,0.233936258,283.3156688,7.159762991,8.591256723,0.068975254,0.304002808,14.5500202,4.845071464,255.9339608,508.8288618,0.171322572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27101,CML333,-2.826982549,0.502769376,0.813503752,-0.41726819,0.923691504,0.491419468,-0.069946724,-0.005292151,0.093416164,0.027085512,0.045637312,0.266075915,307.5604534,10.5363192,9.823774361,0.038489736,0.596837952,53.99973747,1.937948443,165.3343716,712.4416694,0.174733605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27105,CO106,-2.005952124,0.580680105,0.785411069,11.79460917,1.055379624,0.106473278,-0.053204156,-0.007131242,0.092070616,0.020920171,0.060956615,0.317907902,67.91946418,8.572017583,5.052353143,0.049541411,0.248581928,34.58872256,2.960453666,197.0126159,553.1314115,0.170973336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27106,CO125,19.61320758,1.340048073,0.985515849,2.609599561,1.125677005,0.053458205,NA,1.210456042,1.145101647,0.037760465,0.232623305,7.177570079,199.229596,10.11568674,7.19980032,0.046787199,0.4272141,42.79768796,2.069265853,173.1876678,399.6340726,0.559155182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27107,CO255,2.96774315,1.227802922,1.226557267,12.69966735,2.298059785,0.065281347,-0.05605785,0.008373141,0.10716418,0.041782355,0.082990449,0.361635666,167.6449361,6.638533097,5.960370883,0.142306711,0.076839918,11.79559662,4.873467451,226.1869981,523.7298266,0.314197278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27110,E2558W,-0.531902178,0.233734423,0.287975639,17.92972631,0.365891529,0.062130604,-0.03094035,-0.012514003,0.095162642,0.016275936,0.026356215,0.845290768,203.6057447,7.121412121,3.128463101,0.03708657,0.089417991,22.30684592,0.32163124,177.57962,403.8711155,0.048926953,0.029377049,0.044557377,0.029983607,0.048508197,0,0.162180328,6.768459016,0.00157377,0.008590164,0.010754098,0.082442623,0.078737705
Ames27111,EP1,0.14454406,0.777862216,0.898041917,31.62456223,3.127036143,0.14429812,0.907433239,0.298807697,0.296217538,NA,0.073020994,0.602356288,290.2755936,10.60818384,3.814125697,NA,0.187007056,29.08485069,20.52542822,252.8019351,444.9959139,3.731417766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27112,F2834T,-2.933162892,0.652081732,0.794219839,-1.0183205,1.034120626,0.061746842,-0.07019935,-0.001332184,0.151060847,0.016836459,0.04285016,0.436411062,305.1279539,12.94395284,4.386278715,0.051284637,0.658375551,38.77704458,3.130950837,187.9976447,522.6106059,0.192604741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27114,H91,-1.03785331,0.679382633,1.766637233,6.059264148,2.971755124,0.076477286,-0.068931189,-0.012355286,0.145473059,0.056355432,0.060243458,0.561861999,231.0163616,3.911571913,6.979774438,0.044574389,-0.013129978,38.2506152,21.92579554,212.0707152,468.3256019,0.281477297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27117,Ia5125B,-0.81296937,1.422891959,0.839380083,17.20410656,3.366389297,0.189758988,0.079139047,0.337029437,0.104354577,0.105153702,0.049603152,0.394126399,225.2715771,7.151294877,13.01062474,0.035935322,0.598154429,32.93209693,25.32304184,260.7244121,578.1067875,0.66727441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27118,II14H,-0.974888835,0.66824088,0.793816009,13.37496836,1.075622899,0.076285257,-0.065482517,-0.009068274,0.092803041,0.017997035,0.0458178,0.40079638,85.8013574,1.452443453,8.344089071,0.043389013,0.014328307,18.35915024,3.567545144,123.5407288,381.769043,0.551622998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27119,II101T,-2.026977376,0.530665678,0.784887662,3.657211323,0.900024378,0.071888182,-0.072208529,-0.015569529,0.102324941,0.036515272,0.037648314,0.274203697,103.3862423,7.253584707,12.75424124,0.035597834,0.771469221,42.57453627,2.921864649,158.8776784,331.6451458,0.180917579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27121,K64,0.492972417,0.555820618,0.807166983,70.48738615,1.047044483,0.140014019,-0.065093328,-0.017257968,0.090959886,0.026039448,0.071735073,0.585783577,565.155509,6.57913237,7.52035473,0.044736951,0.169276616,49.99727159,14.68688268,241.6998574,450.0464563,0.257134537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27122,K148,1.402544825,0.51325239,0.794977823,4.406714974,0.90032717,0.051702093,-0.078569097,-0.005950403,0.12059286,0.018729163,0.060645166,0.235233735,188.3715241,14.86713671,9.220398434,0.029714641,0.303204474,38.75224448,2.196114268,180.7501637,399.5631295,0.162912225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27123,Ki3,-2.606466483,0.52290717,0.809907629,3.2506655,0.899216598,0.224310481,-0.07371273,-0.001841346,0.081650622,0.028064028,0.081689191,0.352279411,352.8863747,15.36980378,5.225199399,0.030074753,0.418274262,85.94528852,4.057480005,127.0843054,976.7430709,0.166278056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27124,Ki11,-0.953701983,0.518795094,0.796471069,23.45736973,0.888785826,0.233426594,-0.078040344,-0.005009657,0.128396662,0.0218483,0.042310573,0.230079818,255.9833895,7.052324603,6.266106607,0.027928411,0.260920451,43.25681413,2.321826296,167.3403489,633.822024,0.185008811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27125,Ki21,-1.311510058,1.316746862,1.036705131,56.2797282,4.332821837,0.118821931,0.109838097,-0.018443324,0.13479393,0.023614551,0.047370139,1.282749531,233.9550515,13.74902266,6.689733076,0.044181096,0.801087643,21.11411827,18.00255325,190.9485906,360.0731345,0.316664738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27126,Ki43,-1.198528603,0.508284325,0.798518695,2.83965749,0.892080798,0.145556927,-0.063835659,0.014065138,0.082420698,0.022720523,0.058406315,0.30268327,707.4784467,15.38425551,6.537934399,0.031807647,0.06261163,42.36996268,2.635223691,140.0717697,379.638736,0.149134674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27130,Ky21,-1.963099114,0.568428935,0.787792263,11.85217306,0.917077233,0.042650446,-0.069802048,-0.014294089,0.08504475,0.044388524,0.043518638,0.382725802,279.4275129,2.661131561,7.321528892,0.029647758,0.049771935,35.8316885,2.247753798,238.3558693,461.1992321,0.180202502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27131,Ky226,22.93985699,2.361502677,0.877354703,45.73397337,1.359589582,0.126254801,3.4635258,0.687553502,3.531205564,0.020283151,0.083674177,13.91533484,1121.491553,11.73308304,9.657714426,0.044990279,0.140250518,26.5885287,10.55246709,153.496105,277.1561218,0.249127572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27133,M37W,-2.868830971,1.151876411,0.827607162,10.4153009,0.976421274,0.193069775,0.06877489,-0.006423435,0.232139058,0.021434299,0.045834036,5.574569579,198.5765121,3.796536845,8.46320346,0.044245592,0.842904301,32.05112363,4.451881262,188.5027873,482.2320774,0.338477754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27134,M162W,-1.201906302,0.507248596,0.802293351,5.205207386,0.894590871,0.17111576,-0.06449287,-0.01898864,0.110016348,0.019863959,0.036746712,0.255073085,241.5814935,7.406311757,6.976394677,0.032670468,0.171757053,49.72178509,3.377824924,272.4654196,642.3815942,0.177895317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27136,Mo.6,-0.14161625,0.552378624,0.804939573,4.021619875,1.092666166,0.624951444,-0.059133409,-0.010172531,0.165197998,0.044232112,0.075801338,0.417313623,285.1467555,20.63622697,6.485365644,0.133115003,0.236191843,39.0775905,15.38907934,131.9654305,715.4314208,0.32564557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27137,N6,8.678445394,2.140419419,2.31524021,NA,2.862647548,0.079734802,-0.009476243,-0.014847704,0.718248321,0.023502764,0.082284587,7.085589194,786.884132,19.49796595,7.638070317,0.129787436,0.078718889,63.30257471,NA,227.7460537,442.9514627,1.110544661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27138,N28H+,-2.475470558,4.363469353,4.857895233,5.45182001,29.20986755,0.051125175,-0.03513411,-0.002502737,0.530123375,0.04811309,0.06981959,1.459833443,105.5328571,13.27956428,5.913651877,0.174736659,-0.022289683,49.08265417,32.78296821,264.2116859,450.1082318,2.241945633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ames27155,NC318,922.9680652,0.391410792,0.602360042,6.037663078,0.711682294,0.137237216,-0.040527515,-0.000877137,0.11438291,0.020403965,0.046060045,0.668285419,316.0593436,13.25030231,18.32572165,0.049324673,0.116518428,36.52634967,3.201723662,77.55269245,476.1332551,0.101748762,0.018006645,0,0.05333887,0.062591362,0,0.510116279,10.13745847,0.006079734,0.028471761,0.05333887,0.019036545,0.04782392
Ames27166,NC340,NA,0.617514931,0.819039108,25.97428964,1.038319269,0.339930031,-0.044808231,0.000473072,0.239975102,0.019000799,0.07003746,1.046631658,669.6270937,27.50155976,19.2500653,0.027227397,0.42110039,80.47933071,8.644263222,240.3922005,918.305529,0.156560041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
